Time,Force
(s),(N)
"21.3450","0.0015"
"21.3650","-0.0015"
"21.3850","0.0008"
"21.4050","-0.0003"
"21.4250","0.0021"
"21.4450","-0.0013"
"21.4650","0.0010"
"21.4850","-0.0005"
"21.5050","0.0022"
"21.5250","0.0000"
"21.5450","0.0014"
"21.5650","-0.0001"
"21.5850","0.0016"
"21.6050","-0.0003"
"21.6250","0.0010"
"21.6450","0.0004"
"21.6650","0.0018"
"21.6850","0.0006"
"21.7050","0.0001"
"21.7250","0.0004"
"21.7450","0.0004"
"21.7650","0.0004"
"21.7850","-0.0007"
"21.8050","0.0005"
"21.8250","0.0005"
"21.8450","0.0017"
"21.8650","-0.0013"
"21.8850","0.0008"
"21.9050","-0.0009"
"21.9250","0.0013"
"21.9450","-0.0012"
"21.9650","0.0016"
"21.9850","-0.0008"
"22.0050","0.0015"
"22.0250","-0.0004"
"22.0450","0.0016"
"22.0650","-0.0001"
"22.0850","0.0012"
"22.1050","-0.0010"
"22.1250","0.0004"
"22.1450","0.0008"
"22.1650","0.0018"
"22.1850","0.0005"
"22.2050","-0.0007"
"22.2250","0.0000"
"22.2450","0.0004"
"22.2650","0.0015"
"22.2850","-0.0005"
"22.3050","0.0001"
"22.3250","-0.0006"
"22.3450","0.0019"
"22.3650","-0.0001"
"22.3850","0.0017"
"22.4050","-0.0006"
"22.4250","0.0009"
"22.4450","-0.0018"
"22.4650","0.0012"
"22.4850","0.0006"
"22.5050","0.0018"
"22.5250","-0.0012"
"22.5450","0.0000"
"22.5650","0.0001"
"22.5850","0.0013"
"22.6050","-0.0010"
"22.6250","0.0006"
"22.6450","0.0013"
"22.6650","0.0020"
"22.6850","0.0000"
"22.7050","-0.0009"
"22.7250","0.0008"
"22.7450","0.0008"
"22.7650","0.0006"
"22.7850","0.0003"
"22.8050","0.0029"
"22.8250","0.0014"
"22.8450","0.0015"
"22.8650","-0.0008"
"22.8850","0.0005"
"22.9050","-0.0009"
"22.9250","0.0016"
"22.9450","-0.0003"
"22.9650","0.0023"
"22.9850","0.0009"
"23.0050","0.0014"
"23.0250","-0.0014"
"23.0450","0.0001"
"23.0650","0.0003"
"23.0850","0.0027"
"23.1050","0.0002"
"23.1250","0.0006"
"23.1450","0.0003"
"23.1650","0.0005"
"23.1850","-0.0003"
"23.2050","0.0001"
"23.2250","0.0023"
"23.2450","0.0018"
"23.2650","0.0012"
"23.2850","-0.0007"
"23.3050","0.0014"
"23.3250","0.0002"
"23.3450","0.0016"
"23.3650","0.0000"
"23.3850","0.0017"
"23.4050","-0.0006"
"23.4250","0.0018"
"23.4450","-0.0015"
"23.4650","0.0015"
"23.4850","0.0010"
"23.5050","0.0029"
"23.5250","-0.0007"
"23.5450","0.0016"
"23.5650","0.0005"
"23.5850","0.0020"
"23.6050","-0.0010"
"23.6250","0.0003"
"23.6450","0.0016"
"23.6650","0.0020"
"23.6850","0.0004"
"23.7050","0.0000"
"23.7250","0.0004"
"23.7450","0.0007"
"23.7650","0.0010"
"23.7850","-0.0004"
"23.8050","0.0018"
"23.8250","0.0000"
"23.8450","0.0005"
"23.8650","-0.0022"
"23.8850","0.0015"
"23.9050","0.0004"
"23.9250","0.0022"
"23.9450","-0.0003"
"23.9650","0.0030"
"23.9850","0.0002"
"24.0050","0.0012"
"24.0250","-0.0019"
"24.0450","0.0010"
"24.0650","0.0001"
"24.0850","0.0026"
"24.1050","0.0001"
"24.1250","0.0016"
"24.1450","-0.0002"
"24.1650","0.0000"
"24.1850","-0.0039"
"24.2050","-0.0001"
"24.2250","0.0056"
"24.2450","0.0033"
"24.2650","-0.0003"
"24.2850","0.0019"
"24.3050","-0.0011"
"24.3250","-0.0046"
"24.3450","0.0006"
"24.3650","0.0021"
"24.3850","0.0035"
"24.4050","0.0023"
"24.4250","0.0019"
"24.4450","-0.0030"
"24.4650","-0.0006"
"24.4850","-0.0007"
"24.5050","0.0038"
"24.5250","0.0010"
"24.5450","0.0009"
"24.5650","0.0023"
"24.5850","0.0005"
"24.6050","-0.0040"
"24.6250","0.0005"
"24.6450","0.0040"
"24.6650","0.0018"
"24.6850","0.0019"
"24.7050","0.0012"
"24.7250","0.0001"
"24.7450","-0.0015"
"24.7650","-0.0008"
"24.7850","0.0011"
"24.8050","0.0037"
"24.8250","-0.0003"
"24.8450","0.0016"
"24.8650","0.0001"
"24.8850","0.0010"
"24.9050","-0.0008"
"24.9250","0.0032"
"24.9450","-0.0013"
"24.9650","0.0022"
"24.9850","0.0004"
"25.0050","0.0008"
"25.0250","-0.0022"
"25.0450","0.0011"
"25.0650","-0.0001"
"25.0850","0.0041"
"25.1050","-0.0008"
"25.1250","-0.0001"
"25.1450","-0.0001"
"25.1650","0.0007"
"25.1850","-0.0017"
"25.2050","0.0014"
"25.2250","0.0021"
"25.2450","0.0010"
"25.2650","-0.0002"
"25.2850","-0.0018"
"25.3050","0.0008"
"25.3250","0.0004"
"25.3450","0.0010"
"25.3650","0.0003"
"25.3850","0.0026"
"25.4050","-0.0010"
"25.4250","0.0007"
"25.4450","-0.0016"
"25.4650","0.0016"
"25.4850","0.0006"
"25.5050","0.0028"
"25.5250","-0.0010"
"25.5450","0.0014"
"25.5650","-0.0010"
"25.5850","0.0004"
"25.6050","-0.0007"
"25.6250","0.0019"
"25.6450","0.0016"
"25.6650","0.0019"
"25.6850","-0.0008"
"25.7050","0.0001"
"25.7250","0.0012"
"25.7450","0.0009"
"25.7650","0.0003"
"25.7850","-0.0006"
"25.8050","0.0011"
"25.8250","0.0004"
"25.8450","0.0004"
"25.8650","-0.0016"
"25.8850","0.0029"
"25.9050","0.0017"
"25.9250","0.0018"
"25.9450","-0.0017"
"25.9650","0.0004"
"25.9850","-0.0003"
"26.0050","0.0023"
"26.0250","-0.0012"
"26.0450","0.0012"
"26.0650","0.0007"
"26.0850","0.0013"
"26.1050","-0.0013"
"26.1250","0.0002"
"26.1450","0.0009"
"26.1650","0.0015"
"26.1850","-0.0002"
"26.2050","-0.0006"
"26.2250","0.0011"
"26.2450","-0.0002"
"26.2650","-0.0002"
"26.2850","-0.0002"
"26.3050","0.0025"
"26.3250","0.0008"
"26.3450","0.0018"
"26.3650","-0.0016"
"26.3850","0.0020"
"26.4050","-0.0001"
"26.4250","0.0027"
"26.4450","-0.0010"
"26.4650","0.0022"
"26.4850","-0.0009"
"26.5050","0.0016"
"26.5250","-0.0018"
"26.5450","0.0023"
"26.5650","0.0003"
"26.5850","0.0024"
"26.6050","-0.0007"
"26.6250","0.0010"
"26.6450","-0.0005"
"26.6650","0.0008"
"26.6850","-0.0007"
"26.7050","0.0007"
"26.7250","0.0018"
"26.7450","0.0006"
"26.7650","-0.0007"
"26.7850","-0.0008"
"26.8050","0.0012"
"26.8250","0.0002"
"26.8450","0.0021"
"26.8650","-0.0006"
"26.8850","0.0011"
"26.9050","-0.0012"
"26.9250","0.0012"
"26.9450","-0.0006"
"26.9650","0.0030"
"26.9850","0.0006"
"27.0050","0.0018"
"27.0250","-0.0017"
"27.0450","0.0013"
"27.0650","-0.0007"
"27.0850","0.0008"
"27.1050","-0.0012"
"27.1250","0.0013"
"27.1450","0.0004"
"27.1650","0.0001"
"27.1850","-0.0015"
"27.2050","0.0005"
"27.2250","0.0017"
"27.2450","0.0016"
"27.2650","0.0008"
"27.2850","-0.0003"
"27.3050","0.0009"
"27.3250","-0.0005"
"27.3450","0.0008"
"27.3650","-0.0001"
"27.3850","0.0026"
"27.4050","0.0001"
"27.4250","0.0012"
"27.4450","-0.0014"
"27.4650","0.0015"
"27.4850","-0.0006"
"27.5050","0.0016"
"27.5250","-0.0005"
"27.5450","0.0023"
"27.5650","-0.0002"
"27.5850","0.0016"
"27.6050","-0.0007"
"27.6250","0.0018"
"27.6450","0.0008"
"27.6650","0.0017"
"27.6850","-0.0006"
"27.7050","0.0006"
"27.7250","0.0016"
"27.7450","0.0011"
"27.7650","0.0000"
"27.7850","0.0000"
"27.8050","0.0019"
"27.8250","0.0000"
"27.8450","0.0002"
"27.8650","-0.0011"
"27.8850","0.0022"
"27.9050","0.0002"
"27.9250","0.0012"
"27.9450","-0.0013"
"27.9650","0.0024"
"27.9850","0.0000"
"28.0050","0.0011"
"28.0250","-0.0013"
"28.0450","0.0023"
"28.0650","0.0003"
"28.0850","0.0014"
"28.1050","-0.0013"
"28.1250","0.0012"
"28.1450","0.0010"
"28.1650","0.0010"
"28.1850","-0.0009"
"28.2050","0.0012"
"28.2250","0.0013"
"28.2450","0.0007"
"28.2650","-0.0003"
"28.2850","-0.0002"
"28.3050","0.0020"
"28.3250","0.0012"
"28.3450","0.0008"
"28.3650","-0.0001"
"28.3850","0.0023"
"28.4050","0.0002"
"28.4250","0.0010"
"28.4450","-0.0006"
"28.4650","0.0018"
"28.4850","-0.0001"
"28.5050","0.0008"
"28.5250","-0.0009"
"28.5450","0.0023"
"28.5650","0.0000"
"28.5850","0.0004"
"28.6050","-0.0013"
"28.6250","0.0013"
"28.6450","0.0005"
"28.6650","0.0011"
"28.6850","-0.0002"
"28.7050","0.0014"
"28.7250","0.0019"
"28.7450","0.0014"
"28.7650","-0.0004"
"28.7850","-0.0001"
"28.8050","0.0014"
"28.8250","0.0003"
"28.8450","0.0003"
"28.8650","-0.0004"
"28.8850","0.0025"
"28.9050","0.0006"
"28.9250","-0.0003"
"28.9450","-0.0017"
"28.9650","0.0020"
"28.9850","0.0001"
"29.0050","0.0004"
"29.0250","-0.0017"
"29.0450","0.0018"
"29.0650","0.0006"
"29.0850","0.0014"
"29.1050","-0.0007"
"29.1250","0.0020"
"29.1450","0.0004"
"29.1650","0.0011"
"29.1850","-0.0005"
"29.2050","0.0012"
"29.2250","0.0003"
"29.2450","0.0005"
"29.2650","-0.0003"
"29.2850","0.0011"
"29.3050","0.0018"
"29.3250","-0.0001"
"29.3450","-0.0006"
"29.3650","-0.0002"
"29.3850","0.0025"
"29.4050","0.0005"
"29.4250","0.0002"
"29.4450","-0.0013"
"29.4650","0.0019"
"29.4850","0.0002"
"29.5050","0.0018"
"29.5250","-0.0014"
"29.5450","0.0017"
"29.5650","0.0002"
"29.5850","0.0020"
"29.6050","-0.0010"
"29.6250","0.0019"
"29.6450","-0.0003"
"29.6650","0.0002"
"29.6850","-0.0017"
"29.7050","0.0017"
"29.7250","0.0010"
"29.7450","0.0011"
"29.7650","-0.0008"
"29.7850","0.0009"
"29.8050","0.0013"
"29.8250","0.0010"
"29.8450","-0.0010"
"29.8650","-0.0004"
"29.8850","0.0017"
"29.9050","0.0003"
"29.9250","-0.0007"
"29.9450","-0.0013"
"29.9650","0.0019"
"29.9850","0.0010"
"30.0050","0.0008"
"30.0250","-0.0009"
"30.0450","0.0018"
"30.0650","-0.0004"
"30.0850","0.0012"
"30.1050","0.0000"
"30.1250","0.0018"
"30.1450","0.0003"
"30.1650","0.0006"
"30.1850","-0.0013"
"30.2050","0.0017"
"30.2250","0.0011"
"30.2450","0.0008"
"30.2650","-0.0003"
"30.2850","0.0012"
"30.3050","0.0014"
"30.3100","0.0005"

